v_max/0,v_max/1,v_max/2,piezoelectric_tensor/0/0,piezoelectric_tensor/0/1,piezoelectric_tensor/0/2,piezoelectric_tensor/0/3,piezoelectric_tensor/0/4,piezoelectric_tensor/0/5,piezoelectric_tensor/1/0,piezoelectric_tensor/1/1,piezoelectric_tensor/1/2,piezoelectric_tensor/1/3,piezoelectric_tensor/1/4,piezoelectric_tensor/1/5,piezoelectric_tensor/2/0,piezoelectric_tensor/2/1,piezoelectric_tensor/2/2,piezoelectric_tensor/2/3,piezoelectric_tensor/2/4,piezoelectric_tensor/2/5,meta/nsites,meta/space_group,meta/material_id,meta/point_group,meta/volume,meta/kpoint_density,meta/formula,meta/poscar,meta/structure,eij_max
0,1,1,0,0,0,-0.05859,0,0.0174,0.03656,-0.03025,-0.09478,0,0.08641,0,0,0,0,0.00869,0,-0.02371,12,4,mp-555891,2,200.42303594002638,2000,SiO2,"Si4 O8
1.0
5.187468 0.012054 0.000000
-2.561893 4.556690 0.000000
0.000000 0.000000 8.467899
Si O
4 8
direct
0.377645 0.647564 0.938820 Si
0.622355 0.352436 0.438820 Si
0.710896 0.314327 0.063544 Si
0.289104 0.685673 0.563544 Si
0.061200 0.470868 0.026630 O
0.938800 0.529132 0.526630 O
0.559201 0.973703 0.012237 O
0.436367 0.523689 0.465150 O
0.666452 0.333972 0.251119 O
0.440799 0.026297 0.512237 O
0.563633 0.476311 0.965150 O
0.333548 0.666028 0.751119 O
","#generated using pymatgen
data_SiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18748199
_cell_length_b   5.22749669
_cell_length_c   8.46789910
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.21271640
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiO2
_chemical_formula_sum   'Si4 O8'
_cell_volume   200.42303594
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si1  1  0.377645  0.647564  0.938820  1
  Si  Si2  1  0.622355  0.352436  0.438820  1
  Si  Si3  1  0.710896  0.314327  0.063544  1
  Si  Si4  1  0.289104  0.685673  0.563544  1
  O  O5  1  0.061200  0.470868  0.026630  1
  O  O6  1  0.938800  0.529132  0.526630  1
  O  O7  1  0.559201  0.973703  0.012237  1
  O  O8  1  0.436367  0.523689  0.465150  1
  O  O9  1  0.666452  0.333972  0.251119  1
  O  O10  1  0.440799  0.026297  0.512237  1
  O  O11  1  0.563633  0.476311  0.965150  1
  O  O12  1  0.333548  0.666028  0.751119  1
",0.041132
0.83333,1,-0.16667,0,0,0,0.15854,0,-0.63813,-0.14491,-0.3316,-0.17507,0,0.00267,0,0,0,0,0.05321,0,0.13907,12,4,mp-765230,2,150.96528348438682,2000,LiVOF3,"Li2 V2 O2 F6
1.0
5.951268 0.000000 0.067672
0.000000 5.276882 0.000000
-2.433611 0.000000 4.779505
Li V O F
2 2 2 6
direct
0.476273 0.262456 0.729861 Li
0.523727 0.762456 0.270139 Li
0.001025 0.043475 0.269452 V
0.998975 0.543475 0.730548 V
0.954171 0.794811 0.511772 O
0.045829 0.294811 0.488228 O
0.358878 0.552291 0.933986 F
0.978659 0.735883 0.034393 F
0.360598 0.979784 0.428684 F
0.639402 0.479784 0.571316 F
0.021341 0.235883 0.965607 F
0.641122 0.052291 0.066014 F
","#generated using pymatgen
data_LiVOF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95165307
_cell_length_b   5.27688198
_cell_length_c   5.36340637
_cell_angle_alpha   90.00000000
_cell_angle_beta   116.33262997
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVOF3
_chemical_formula_sum   'Li2 V2 O2 F6'
_cell_volume   150.965283484
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.476273  0.262456  0.729861  1
  Li  Li2  1  0.523727  0.762456  0.270139  1
  V  V3  1  0.001025  0.043475  0.269452  1
  V  V4  1  0.998975  0.543475  0.730548  1
  O  O5  1  0.954171  0.794811  0.511772  1
  O  O6  1  0.045829  0.294811  0.488228  1
  F  F7  1  0.358878  0.552291  0.933986  1
  F  F8  1  0.978659  0.735883  0.034393  1
  F  F9  1  0.360598  0.979784  0.428684  1
  F  F10  1  0.639402  0.479784  0.571316  1
  F  F11  1  0.021341  0.235883  0.965607  1
  F  F12  1  0.641122  0.052291  0.066014  1
",0.407263
0.71429,1,0.57143,0,0,0,0.00015,0,0,-0.00017,-0.00013,-0.00009,0,0.00002,0,0,0,0,0.00001,0,-0.00059,12,4,mp-771797,2,143.05984306602127,2000,MnCoO4,"Mn2 Co2 O8
1.0
1.450290 2.509683 0.000000
-2.861760 4.996897 0.000000
0.000000 0.000000 9.914702
Mn Co O
2 2 8
direct
-0.000007 0.500021 0.999961 Mn
0.500007 0.249979 0.499961 Mn
0.499908 0.750072 0.500028 Co
0.000092 0.999928 0.000028 Co
0.660409 0.839446 0.095100 O
0.328247 0.671884 0.903797 O
0.160283 0.589530 0.404816 O
0.839591 0.910554 0.595100 O
0.171753 0.078116 0.403797 O
0.671644 0.328240 0.096298 O
0.339717 0.160470 0.904816 O
0.828356 0.421760 0.596297 O
","#generated using pymatgen
data_MnCoO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.89859467
_cell_length_b   5.75835477
_cell_length_c   9.91470172
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   59.82275343
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnCoO4
_chemical_formula_sum   'Mn2 Co2 O8'
_cell_volume   143.059843066
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn1  1  -0.000007  0.500021  0.999961  1
  Mn  Mn2  1  0.500007  0.249979  0.499961  1
  Co  Co3  1  0.499908  0.750072  0.500028  1
  Co  Co4  1  0.000092  0.999928  0.000028  1
  O  O5  1  0.660409  0.839446  0.095100  1
  O  O6  1  0.328247  0.671884  0.903797  1
  O  O7  1  0.160283  0.589530  0.404816  1
  O  O8  1  0.839591  0.910554  0.595100  1
  O  O9  1  0.171753  0.078116  0.403797  1
  O  O10  1  0.671644  0.328240  0.096298  1
  O  O11  1  0.339717  0.160470  0.904816  1
  O  O12  1  0.828356  0.421760  0.596297  1
",0.000166
0,1,0,0,0,0,-0.03947,0,-0.45996,-0.22257,-1.08682,0.36321,0,-0.04646,0,0,0,0,0.05585,0,-0.05015,12,4,mp-766149,2,154.35962250844415,2000,LiV(OF)2,"Li2 V2 O4 F4
1.0
5.802553 0.000000 0.366673
0.000000 3.894815 0.000000
-1.873309 0.000000 6.711734
Li V O F
2 2 4 4
direct
0.313761 0.287847 0.831453 Li
0.686239 0.787847 0.168547 Li
0.182966 0.234818 0.290821 V
0.817034 0.734818 0.709179 V
0.101947 0.728795 0.808824 O
0.653280 0.726962 0.879990 O
0.346720 0.226962 0.120010 O
0.898053 0.228795 0.191176 O
0.186986 0.731742 0.329928 F
0.310352 0.230833 0.559979 F
0.689648 0.730833 0.440021 F
0.813014 0.231742 0.670072 F
","#generated using pymatgen
data_LiV(OF)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81412637
_cell_length_b   3.89481491
_cell_length_c   6.96826098
_cell_angle_alpha   90.00000000
_cell_angle_beta   101.97911722
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV(OF)2
_chemical_formula_sum   'Li2 V2 O4 F4'
_cell_volume   154.359622508
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.313761  0.287847  0.831453  1
  Li  Li2  1  0.686239  0.787847  0.168547  1
  V  V3  1  0.182966  0.234818  0.290821  1
  V  V4  1  0.817034  0.734818  0.709179  1
  O  O5  1  0.101947  0.728795  0.808824  1
  O  O6  1  0.653280  0.726962  0.879990  1
  O  O7  1  0.346720  0.226962  0.120010  1
  O  O8  1  0.898053  0.228795  0.191176  1
  F  F9  1  0.186986  0.731742  0.329928  1
  F  F10  1  0.310352  0.230833  0.559979  1
  F  F11  1  0.689648  0.730833  0.440021  1
  F  F12  1  0.813014  0.231742  0.670072  1
",1.08682
0,1,0,0,0,0,-0.05264,0,-0.11477,0.1601,0.13847,0.04768,0,-0.0724,0,0,0,0,0.03346,0,-0.13417,12,4,mp-764895,2,155.78741871371193,2000,LiVF4,"Li2 V2 F8
1.0
5.291926 0.000000 0.000000
0.000000 5.535260 -0.016944
0.000000 2.634963 5.310329
Li V F
2 2 8
direct
0.178187 0.464541 0.525895 Li
0.678185 0.035460 0.474108 Li
0.000429 0.994930 0.004319 V
0.500429 0.505070 0.995681 V
0.081493 0.834368 0.352913 F
0.204482 0.342916 0.906321 F
0.302149 0.839341 0.933690 F
0.412007 0.333502 0.351299 F
0.581493 0.665632 0.647087 F
0.704482 0.157084 0.093679 F
0.802149 0.660659 0.066310 F
0.912007 0.166498 0.648701 F
","#generated using pymatgen
data_LiVF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29192596
_cell_length_b   5.53528596
_cell_length_c   5.92812143
_cell_angle_alpha   63.78497745
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVF4
_chemical_formula_sum   'Li2 V2 F8'
_cell_volume   155.787418714
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.178187  0.464541  0.525895  1
  Li  Li2  1  0.678185  0.035460  0.474108  1
  V  V3  1  0.000429  0.994930  0.004319  1
  V  V4  1  0.500429  0.505070  0.995681  1
  F  F5  1  0.081493  0.834368  0.352913  1
  F  F6  1  0.204482  0.342916  0.906321  1
  F  F7  1  0.302149  0.839341  0.933690  1
  F  F8  1  0.412007  0.333502  0.351299  1
  F  F9  1  0.581493  0.665632  0.647087  1
  F  F10  1  0.704482  0.157084  0.093679  1
  F  F11  1  0.802149  0.660659  0.066310  1
  F  F12  1  0.912007  0.166498  0.648701  1
",0.13847
0,1,0,0,0,0,0.02048,0,0.06007,-0.02662,0.13758,0.1066,0,-0.05695,0,0,0,0,0.02326,0,0.11805,12,5,mp-556553,2,159.70476155721366,2000,SiO2,"Si4 O8
1.0
5.427942 0.052809 -0.608448
-1.044303 5.326797 -0.608448
-0.008928 -0.010956 5.515491
Si O
4 8
direct
0.296455 0.295757 0.717046 Si
0.139078 0.390280 0.210640 Si
0.704243 0.703545 0.282954 Si
0.609720 0.860922 0.789360 Si
0.749068 0.890522 0.073147 O
0.402549 0.594038 0.249453 O
0.882653 0.498267 0.236817 O
0.501733 0.117347 0.763183 O
0.785825 0.834544 0.569239 O
0.405962 0.597451 0.750547 O
0.109478 0.250932 0.926853 O
0.165456 0.214175 0.430761 O
","#generated using pymatgen
data_SiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46219310
_cell_length_b   5.46219206
_cell_length_c   5.51550863
_cell_angle_alpha   96.48943026
_cell_angle_beta   96.48942911
_cell_angle_gamma   99.68038732
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiO2
_chemical_formula_sum   'Si4 O8'
_cell_volume   159.704761557
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si1  1  0.296455  0.295757  0.717046  1
  Si  Si2  1  0.139078  0.390280  0.210640  1
  Si  Si3  1  0.704243  0.703545  0.282954  1
  Si  Si4  1  0.609720  0.860922  0.789360  1
  O  O5  1  0.749068  0.890522  0.073147  1
  O  O6  1  0.402549  0.594038  0.249453  1
  O  O7  1  0.882653  0.498267  0.236817  1
  O  O8  1  0.501733  0.117347  0.763183  1
  O  O9  1  0.785825  0.834544  0.569239  1
  O  O10  1  0.405962  0.597451  0.750547  1
  O  O11  1  0.109478  0.250932  0.926853  1
  O  O12  1  0.165456  0.214175  0.430761  1
",0.13758
0,1,0,0,0,0,-0.00281,0,0.06867,-0.01438,-0.07615,-0.04678,0,-0.0129,0,0,0,0,0.01804,0,-0.00638,12,5,mp-557134,2,178.0223261966102,2000,SiO2,"Si4 O8
1.0
5.205768 -0.030148 -1.560354
-1.342348 5.029815 -1.560354
-0.017827 -0.023070 6.823808
Si O
4 8
direct
0.793910 0.796700 0.779561 Si
0.574714 0.209940 0.629062 Si
0.790060 0.425286 0.370938 Si
0.203300 0.206090 0.220439 Si
0.997208 0.395133 0.240921 O
0.279628 0.120171 0.437679 O
0.879829 0.720372 0.562321 O
0.056853 0.943147 0.000000 O
0.632978 0.521299 0.792201 O
0.478701 0.367022 0.207799 O
0.788203 0.211797 0.500000 O
0.604867 0.002792 0.759079 O
","#generated using pymatgen
data_SiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43467016
_cell_length_b   5.43467029
_cell_length_c   6.82387053
_cell_angle_alpha   106.83354070
_cell_angle_beta   106.83354101
_cell_angle_gamma   99.16599397
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiO2
_chemical_formula_sum   'Si4 O8'
_cell_volume   178.022326197
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si1  1  0.793910  0.796700  0.779561  1
  Si  Si2  1  0.574714  0.209940  0.629062  1
  Si  Si3  1  0.790060  0.425286  0.370938  1
  Si  Si4  1  0.203300  0.206090  0.220439  1
  O  O5  1  0.997208  0.395133  0.240921  1
  O  O6  1  0.279628  0.120171  0.437679  1
  O  O7  1  0.879829  0.720372  0.562321  1
  O  O8  1  0.056853  0.943147  0.000000  1
  O  O9  1  0.632978  0.521299  0.792201  1
  O  O10  1  0.478701  0.367022  0.207799  1
  O  O11  1  0.788203  0.211797  0.500000  1
  O  O12  1  0.604867  0.002792  0.759079  1
",0.07615
0,1,0,0,0,0,-0.15774,0,-0.03214,-0.04863,-0.15939,0.09478,0,-0.10838,0,0,0,0,-0.07674,0,-0.13238,12,5,mp-777778,2,110.56559900565907,2000,Li2VO2F,"Li4 V2 O4 F2
1.0
-0.000216 2.113617 2.114009
-4.154548 2.107479 -2.107319
-6.214074 -4.199173 2.086445
Li V O F
4 2 4 2
direct
0.830925 0.497791 0.661292 Li
0.172766 0.476371 0.342710 Li
0.663515 0.023522 0.323732 Li
0.002769 0.002415 0.005334 Li
0.329356 0.023510 0.671776 V
0.491167 0.476491 0.995026 V
0.886919 0.750212 0.833266 O
0.420749 0.250392 0.833215 O
0.771428 0.231688 0.513601 O
0.091781 0.267944 0.153472 O
0.252664 0.761606 0.500368 F
0.585964 0.738057 0.166208 F
","#generated using pymatgen
data_Li2VO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98938288
_cell_length_b   5.11297661
_cell_length_c   7.78466587
_cell_angle_alpha   71.59018079
_cell_angle_beta   101.05758689
_cell_angle_gamma   89.99847500
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2VO2F
_chemical_formula_sum   'Li4 V2 O4 F2'
_cell_volume   110.565599006
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.830925  0.497791  0.661292  1
  Li  Li2  1  0.172766  0.476371  0.342710  1
  Li  Li3  1  0.663515  0.023522  0.323732  1
  Li  Li4  1  0.002769  0.002415  0.005334  1
  V  V5  1  0.329356  0.023510  0.671776  1
  V  V6  1  0.491167  0.476491  0.995026  1
  O  O7  1  0.886919  0.750212  0.833266  1
  O  O8  1  0.420749  0.250392  0.833215  1
  O  O9  1  0.771428  0.231688  0.513601  1
  O  O10  1  0.091781  0.267944  0.153472  1
  F  F11  1  0.252664  0.761606  0.500368  1
  F  F12  1  0.585964  0.738057  0.166208  1
",0.15939
0,0.66667,1,0,0,0,0.94995,0,-0.59372,-0.19771,-0.11422,-0.22969,0,-0.11001,0,0,0,0,1.52564,0,-1.11176,13,3,mp-766941,2,153.77703156628172,2000,Li4VF8,"Li4 V1 F8
1.0
5.176081 -0.041404 0.000000
-1.946411 4.900254 0.000000
0.000000 0.000000 6.082105
Li V F
4 1 8
direct
0.000000 0.500000 0.815301 Li
0.500000 0.500000 0.007875 Li
0.500000 0.000000 0.764161 Li
0.500000 0.000000 0.210261 Li
0.500000 0.500000 0.495988 V
0.295153 0.732941 0.510325 F
0.301294 0.738386 0.981652 F
0.262394 0.283739 0.718660 F
0.286330 0.266775 0.279328 F
0.713670 0.733225 0.279328 F
0.737606 0.716261 0.718660 F
0.698706 0.261614 0.981652 F
0.704847 0.267059 0.510325 F
","#generated using pymatgen
data_Li4VF8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17624633
_cell_length_b   5.27266609
_cell_length_c   6.08210476
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   112.12158510
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4VF8
_chemical_formula_sum   'Li4 V1 F8'
_cell_volume   153.777031566
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.000000  0.500000  0.815301  1
  Li  Li2  1  0.500000  0.500000  0.007875  1
  Li  Li3  1  0.500000  0.000000  0.764161  1
  Li  Li4  1  0.500000  0.000000  0.210261  1
  V  V5  1  0.500000  0.500000  0.495988  1
  F  F6  1  0.295153  0.732941  0.510325  1
  F  F7  1  0.301294  0.738386  0.981652  1
  F  F8  1  0.262394  0.283739  0.718660  1
  F  F9  1  0.286330  0.266775  0.279328  1
  F  F10  1  0.713670  0.733225  0.279328  1
  F  F11  1  0.737606  0.716261  0.718660  1
  F  F12  1  0.698706  0.261614  0.981652  1
  F  F13  1  0.704847  0.267059  0.510325  1
",0.47818
0,1,0,0,0,0,0.0939,0,0.19287,0.07494,0.2208,-0.16098,0,-0.00083,0,0,0,0,-0.02563,0,-0.08152,13,3,mp-773224,2,195.9785648327353,2000,LiY3WO8,"Li1 Y3 W1 O8
1.0
6.357935 0.179773 -0.000068
3.264276 5.256186 -0.000012
-9.622230 -5.435910 5.969275
Li Y W O
1 3 1 8
direct
0.253677 0.753669 0.253660 Li
0.008955 0.008918 0.508936 Y
0.741168 0.241180 0.741162 Y
0.741784 0.241807 0.241806 Y
0.007862 0.007868 0.007867 W
0.580743 0.035658 0.776987 O
0.192724 0.147377 0.471482 O
0.973340 0.518305 0.777044 O
0.491121 0.032712 0.228814 O
0.177408 0.230830 0.020984 O
0.750337 0.795590 0.471532 O
0.966443 0.424913 0.228784 O
0.864438 0.811175 0.020942 O
","#generated using pymatgen
data_LiY3WO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.36047653
_cell_length_b   6.18732455
_cell_length_c   12.56059992
_cell_angle_alpha   140.51607989
_cell_angle_beta   141.07741397
_cell_angle_gamma   56.53863943
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiY3WO8
_chemical_formula_sum   'Li1 Y3 W1 O8'
_cell_volume   195.978564833
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.253677  0.753669  0.253660  1
  Y  Y2  1  0.008955  0.008918  0.508936  1
  Y  Y3  1  0.741168  0.241180  0.741162  1
  Y  Y4  1  0.741784  0.241807  0.241806  1
  W  W5  1  0.007862  0.007868  0.007867  1
  O  O6  1  0.580743  0.035658  0.776987  1
  O  O7  1  0.192724  0.147377  0.471482  1
  O  O8  1  0.973340  0.518305  0.777044  1
  O  O9  1  0.491121  0.032712  0.228814  1
  O  O10  1  0.177408  0.230830  0.020984  1
  O  O11  1  0.750337  0.795590  0.471532  1
  O  O12  1  0.966443  0.424913  0.228784  1
  O  O13  1  0.864438  0.811175  0.020942  1
",0.2208
1,0.75,0.25,0,0,0,0.04969,0,-0.23922,-0.10236,-0.0383,-0.17772,0,-0.10084,0,0,0,0,0.32081,0,-0.19701,13,3,mp-766801,2,150.16185499842578,2000,Li4MnF8,"Li4 Mn1 F8
1.0
5.129304 0.074313 0.000000
-2.007457 4.800387 0.000000
0.000000 0.000000 6.061801
Li Mn F
4 1 8
direct
0.000000 0.500000 0.809338 Li
0.500000 0.500000 0.009465 Li
0.500000 0.000000 0.209025 Li
0.500000 0.000000 0.766278 Li
0.500000 0.500000 0.496395 Mn
0.293168 0.724490 0.509247 F
0.295296 0.739515 0.981061 F
0.290092 0.271551 0.278658 F
0.268955 0.282048 0.717800 F
0.709908 0.728449 0.278658 F
0.731045 0.717952 0.717800 F
0.704704 0.260485 0.981061 F
0.706832 0.275510 0.509247 F
","#generated using pymatgen
data_Li4MnF8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12984229
_cell_length_b   5.20322965
_cell_length_c   6.06180076
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   111.86399171
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4MnF8
_chemical_formula_sum   'Li4 Mn1 F8'
_cell_volume   150.161854998
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.000000  0.500000  0.809338  1
  Li  Li2  1  0.500000  0.500000  0.009465  1
  Li  Li3  1  0.500000  0.000000  0.209025  1
  Li  Li4  1  0.500000  0.000000  0.766278  1
  Mn  Mn5  1  0.500000  0.500000  0.496395  1
  F  F6  1  0.293168  0.724490  0.509247  1
  F  F7  1  0.295296  0.739515  0.981061  1
  F  F8  1  0.290092  0.271551  0.278658  1
  F  F9  1  0.268955  0.282048  0.717800  1
  F  F10  1  0.709908  0.728449  0.278658  1
  F  F11  1  0.731045  0.717952  0.717800  1
  F  F12  1  0.704704  0.260485  0.981061  1
  F  F13  1  0.706832  0.275510  0.509247  1
",0.150697
0,1,0,0,0,0,-0.09458,0,-0.00003,0.0001,0.03488,0.00875,0,0.03568,0,0,0,0,-0.01985,0,0.03093,14,4,mp-23719,2,128.45559678047212,2000,BeAlH5,"Be2 Al2 H10
1.0
4.306234 0.000000 0.000000
0.000000 4.769837 -0.049336
0.000000 -0.000035 6.253914
H Be Al
10 2 2
direct
0.465823 0.889703 0.484954 H
0.965823 0.110297 0.515046 H
0.320695 0.240446 0.748444 H
0.820695 0.759554 0.251556 H
0.161830 0.752986 0.748902 H
0.661830 0.247014 0.251098 H
0.739869 0.998751 0.901595 H
0.239869 0.001249 0.098405 H
0.739889 0.498932 0.913387 H
0.239889 0.501068 0.086613 H
0.229875 0.998017 0.623256 Be
0.729875 0.001983 0.376744 Be
0.990020 0.756995 0.999804 Al
0.490019 0.243005 0.000196 Al
","#generated using pymatgen
data_BeAlH5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30623438
_cell_length_b   4.77009170
_cell_length_c   6.25391385
_cell_angle_alpha   90.59292532
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeAlH5
_chemical_formula_sum   'Be2 Al2 H10'
_cell_volume   128.45559678
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H1  1  0.465823  0.889703  0.484954  1
  H  H2  1  0.965823  0.110297  0.515046  1
  H  H3  1  0.320695  0.240446  0.748444  1
  H  H4  1  0.820695  0.759554  0.251556  1
  H  H5  1  0.161830  0.752986  0.748902  1
  H  H6  1  0.661830  0.247014  0.251098  1
  H  H7  1  0.739869  0.998751  0.901595  1
  H  H8  1  0.239869  0.001249  0.098405  1
  H  H9  1  0.739889  0.498932  0.913387  1
  H  H10  1  0.239889  0.501068  0.086613  1
  Be  Be11  1  0.229875  0.998017  0.623256  1
  Be  Be12  1  0.729875  0.001983  0.376744  1
  Al  Al13  1  0.990020  0.756995  0.999804  1
  Al  Al14  1  0.490019  0.243005  0.000196  1
",0.03488
